116,0,"k Najsv. Menu Ježišovmu","Ježišu, vznešená"
117,0,"k Najsv. Menu Ježišovmu","Kde je Ježiš"
118,0,"k Najsv. Menu Ježišovmu","Kdes’, moje spasenie"
119,0,"k Najsv. Menu Ježišovmu","Kde si, môj premilý"
120,0,"k Najsv. Menu Ježišovmu","Ó, Ježišu, môj priateľu"
121,0,"Pôst","Čo trpieť má Spasiteľ náš"
122,0,"Pôst","Pán Boh, ktorý všetko stvoril"
123,0,"Pôst","Svätý pôst sa započína"
124,0,"Pôst","Ach, beda mne nešťastnému"
125,0,"Pôst","Pristúp, pristúp sem, hriešniku"
126,0,"Pôst","Ach, čo som to len urobil"
127,0,"Pôst","Ach, ja Matka zarmútená"
128,0,"Pôst","Ach, jak všetko stvorenie"
129,0,"Pôst","Ach, kríž svätý"
130,0,"Pôst","Ach, mňa Matku v tejto chvíli"
131,0,"Pôst","Ach, poďte kresťania"
132,0,"Pôst","Ach, prečo si, zlosť"
133,0,"Pôst","Jezu Kriste, Pane milý"
134,0,"Pôst","Ach, som zarmútený"
135,0,"Pôst","Často drahé rany sväté"
136,0,"Pôst","Čuj hlas môj, hriešniku"
137,0,"Pôst","Čuj svet, nebo, celá zem"
138,0,"Pôst","Hľa, v žiali srdca"
139,0,"Pôst","Iní Krista opustili"
140,0,"Pôst","Ježišu, buď uctený"
141,0,"Pôst","Každá rana Krista Pána"
142,0,"Pôst","Keď Ježiša nevinného"
143,0,"Pôst","Kristus, príklad pokory"
144,0,"Pôst","Ktorýs’ za nás trpel"
145,0,"Pôst","Mária, Matka bolestná"
146,0,"Pôst","Ku krížu svätému"
147,0,"Pôst","Mária pod krížom"
148,0,"Pôst","Kresťania, nariekajte"
149,0,"Pôst","Nevinnosť premilá"
150,0,"Pôst","Matka plače, ruky spína"
151,0,"Pôst","Mizerere, mizerere"
152,0,"Pôst","Môj milý Ježišu"
153,0,"Pôst","Múdrosť Otca večného"
154,0,"Pôst","Narieka žalostne"
155,0,"Pôst","Ó, Ježišu môj zranený"
156,0,"Pôst","Ó, hriešnici prešťastliví"
157,0,"Pôst","Ó, môj Bože láskavý"
158,0,"Pôst","Omša svätá, obeť zmierna"
159,0,"Pôst","Ó, preveľká milosť"
160,0,"Pôst","Poďakujme Kristu Pánu"
161,0,"Pôst","Ó, zármutku, srdca smútku"
162,0,"Pôst","Poďteže, hriešnici"
163,0,"Pôst","Plačte, ó, anjeli"
164,0,"Pôst","Pôjdem, pôjdem, hľadať budem"
165,0,"Pôst","Pováž, ó, človeče"
166,0,"Pôst","Presväté znamenie, presvätý kríž"
167,0,"Pôst","Pred trón tvoj, ó, Kriste"
168,0,"Pôst","Ó, srdce kamenné"
169,0,"Pôst","Rozjímajme s pokornosťou"
170,0,"Pôst","Rozmýšľajme dnes"
171,0,"Pôst","Sem, dcéra sionská"
172,0,"Pôst","Stála Matka bolestivá"
173,0,"Pôst","S pobožnosťou oslavujme"
174,0,"Pôst","Srdce puká od žalosti"
175,0,"Pôst","Tvoje muky ospevujem"
176,0,"Pôst","Umučenie drahého Pána"
177,0,"Pôst","Už som dosť pracoval"
178,0,"Pôst","Čo stanica prvá"
179,0,"Pôst","Kresťania, sem pospiechajte"
180,0,"Pôst","Ó, hlava ubolená"
181,0,"Pôst","Rozjímať o umučení"
182,0,"Pôst","Ježiš Kristus slávne vchádza"
183,0,"Pôst","Kráľ neba, zeme"
184,0,"Pôst","Kriste, Kráľu, tebe znejú"
185,0,"Pôst","K večeri sa zbližujte"
186,0,"Pôst","Prápor Kráľa slávne veje"
187,0,"Pôst","Dokonané je"
188,0,"Pôst","Ó, ľude môj, národe môj"
189,0,"Pôst","Umučený Kristus Pán"
190,0,"Pôst","Pozri biedny, ó, človeče"
191,0,"Pôst","O tajomstvách umučenia"
192,0,"Veľká Noc","Pán Ježiš Kristus vstal z mŕtvych"
193,0,"Veľká Noc","Aleluja, radujme sa"
194,0,"Veľká Noc","Ježiš Kristus, Spasiteľ náš"
195,0,"Veľká Noc","Kristus celý zranený"
196,0,"Veľká Noc","Pán Boh všemohúci z mŕtvych vstal"
197,0,"Veľká Noc","Pane mocný"
198,0,"Veľká Noc","Ó, slávny deň s Kristom víťazom"
199,0,"Veľká Noc","Plesaj, všetko stvorenie"
200,0,"Veľká Noc","Priblížil sa deň radosti"
201,0,"Veľká Noc","Raduj sa, Cirkev Kristova"
202,0,"Veľká Noc","Radujte sa, ó, kresťania"
203,0,"Veľká Noc","Radujme sa všetci zbožne"
204,0,"Veľká Noc","Spoločne sa dnes radujme"
205,0,"Veľká Noc","Tretieho dňa vstal"
206,0,"Veľká Noc","Utešený nám deň nastal"
207,0,"Veľká Noc","V deň vzkriesenia Jezu Krista"
208,0,"Veľká Noc","Víťaz Kristus"
209,0,"Veľká Noc","Obeť svoju veľkonočnú"
210,0,"Veľká Noc","Základ Cirkvi je na skale"
211,0,"Veľká Noc","Žiaľ v radosť sa už premenil"
212,0,"Veľká Noc","Hľa, žiarou skvie sa"
213,0,"Nanebovstúpenie Pána","Vstúpil Kristus Pán do neba"
214,0,"Nanebovstúpenie Pána","Kristus Pán na nebo vstúpil"
215,0,"Nanebovstúpenie Pána","Pôvod blaha"
216,0,"Na Ducha Svätého","Poprosme Ducha Svätého"
217,0,"Na Ducha Svätého","Duchu Svätý, príď z neba"
218,0,"Na Ducha Svätého","Duch Svätý sa dnes zjavuje"
219,0,"Na Ducha Svätého","Leť, prosba naša"
220,0,"Na Najsvätejšiu Trojicu","Ó, Trojica Najsvätejšia"
221,0,"Na Najsvätejšiu Trojicu","Najsvätejšia Trojica"
222,0,"Na Najsvätejšiu Trojicu","Ó, Bože, Otče, sveta Stvoriteľu"
223,0,"Na Božie Telo","Pri tejto slávnosti"
224,0,"Na Božie Telo","Nebeské Slovo, ktoré si"
225,0,"Na Božie Telo","Ó, Pôvodca nášho blaha"
226,0,"Na Božie Telo","Večný náš Kráľ a Najvyšší"
227,0,"k Srdcu Ježišovmu","Daruj, ó, Ježiš, srdce mne"
228,0,"k Srdcu Ježišovmu","Nebo i zem, vyhlasujte"
229,0,"k Srdcu Ježišovmu","Oslavujme najsvätejšie Srdce Ježišovo"
230,0,"k Srdcu Ježišovmu","Ó, Srdce, poklad nebeský"
231,0,"k Srdcu Ježišovmu","Pozdravujme Božské Srdce"
232,0,"k Srdcu Ježišovmu","Sem srdce k Srdcu dones"
233,0,"k Srdcu Ježišovmu","Tisíc ráz buď pozdravené"
234,0,"k Srdcu Ježišovmu","Vzdajme chválu, česť i slávu"
235,0,"k Srdcu Ježišovmu","Znej, pieseň, srdcom lásky"
236,0,"k Svätej Omši","Omša sa už začína"
237,0,"k Svätej Omši","Bože, plný láskavosti"
238,0,"k Svätej Omši","Bože, svetov mocný Pane"
239,0,"k Svätej Omši","Bože, tvojej velebnosti"
240,0,"k Svätej Omši","Dietky srdca nevinného"
241,0,"k Svätej Omši","Hlboko sa ti klaniame"
242,0,"k Svätej Omši","Klaniame sa tebe, Bože"
243,0,"k Svätej Omši","Kresťania, sem spiechajte"
244,0,"k Svätej Omši","K stolu Božej láskavosti"
245,0,"k Svätej Omši","My klaniame sa tebe"
246,0,"k Svätej Omši","Ó, Bože na výsosti"
247,0,"k Svätej Omši","Ó, Ježišu náš najmilší"
248,0,"k Svätej Omši","Ó, trojjediný Bože"
249,0,"k Svätej Omši","Poďte, duše s radosťou"
250,0,"k Svätej Omši","Poďte, obnovme obetu"
251,0,"k Svätej Omši","Pred oltárom tu kľakáme"
252,0,"k Svätej Omši","Pred trón lásky"
253,0,"k Svätej Omši","Ráč nás, Pane, zbaviť"
254,0,"k Svätej Omši","Zmiluj sa, Bože, z výsosti"
255,0,"k Svätej Omši","Svätú obeť začíname"
256,0,"k Svätej Omši","Tu skrúšení v prach padáme"
257,0,"k Svätej Omši","Ty si, Pane, v každom chráme"
258,0,"k Svätej Omši","Vstupujem do chrámu"
259,0,"k Svätej Omši","Začína sa konať"
